PERIOD_ID,DATE_RANGE,STATE,NAICS2,MSA,NAICS3,EMPSIZE,ESTIMATE_PERCENTAGE,STANDARD_ERROR,INDEX_ESTIMATE_PERCENTAGE,INDEX_STANDARD_ERROR,QUESTION,ANSWER,OPTION_TEXT
107,8/10/2026 - 8/23/2026,,62,,,D,64.5,1.76,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,F,76.4,9.14,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,D,76.4,2.92,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,G,36.9,12.63,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,,69.0,0.96,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,A,69.4,1.35,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,C,63.2,4.49,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,E,63.7,9.73,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,71,,,B,70.1,3.29,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,E,76.8,3.4,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,F,67.7,4.32,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,C,80.5,2.34,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,G,65.4,6.69,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,D,77.3,1.97,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,A,79.0,1.43,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,,79.1,0.82,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,72,,,B,81.0,2.44,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,D,69.6,5.44,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,,78.8,1.15,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,A,79.9,1.3,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,F,59.1,27.59,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,B,80.4,1.88,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,G,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,C,72.0,3.47,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,81,,,E,67.0,11.49,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,D,62.6,5.08,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,C,61.7,10.78,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,B,77.7,14.55,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,G,31.0,3.1,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,E,65.7,5.22,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,A,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,,48.9,1.6,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,XX,,,F,39.6,5.04,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,113,,89.7,7.2,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,114,,100.0,0.0,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,115,,86.8,6.91,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,211,,91.2,7.31,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,212,,78.2,11.07,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,213,,81.1,7.08,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,221,,66.2,7.77,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,236,,72.5,1.23,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,237,,77.6,4.66,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,238,,81.6,1.39,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,23X,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,311,,75.5,4.94,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,312,,59.8,6.03,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,313,,88.5,11.91,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,314,,52.3,4.78,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,315,,79.0,10.85,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,316,,60.1,28.12,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,31X,,47.8,10.8,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,321,,84.2,5.52,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,322,,83.9,10.87,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,323,,69.8,2.87,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,324,,100.0,0.0,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,325,,59.3,5.91,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,326,,79.6,5.6,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,327,,76.8,7.53,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,331,,87.2,4.58,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,332,,78.8,1.9,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,333,,65.2,6.99,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,334,,53.1,6.1,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,335,,54.1,9.13,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,336,,66.7,3.27,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,337,,76.2,4.66,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,339,,68.3,4.34,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,423,,73.1,1.64,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,424,,70.6,1.83,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,425,,73.6,2.43,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,42X,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,440,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,441,,70.9,2.76,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,444,,81.9,2.57,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,445,,81.5,2.35,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,449,,75.6,3.4,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,44X,,60.5,21.35,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,450,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,455,,52.4,7.4,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,456,,74.1,3.77,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,457,,85.4,2.73,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,458,,66.4,2.67,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,459,,74.8,1.63,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,481,,60.5,17.6,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,483,,55.0,25.27,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,484,,81.0,1.41,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,485,,84.4,4.04,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,487,,67.1,10.49,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,488,,79.4,3.38,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,48X,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,492,,79.7,6.87,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,493,,77.9,6.03,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,512,,52.2,4.78,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,513,,32.1,4.66,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,516,,45.8,10.8,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,517,,55.9,5.05,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,518,,34.0,3.27,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,519,,71.0,10.54,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,51X,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,520,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,522,,59.3,6.23,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,523,,41.3,1.9,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,524,,55.9,1.98,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,52X,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,531,,57.9,2.04,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,532,,78.9,4.12,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,533,,81.9,7.46,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,541,,50.3,1.04,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,551,,66.0,10.68,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,561,,70.6,1.78,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,562,,65.0,5.75,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,611,,57.7,1.83,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,621,,65.6,1.15,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,622,,,,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,623,,71.2,4.02,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,624,,67.9,1.99,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,62X,,49.5,11.37,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,711,,64.6,2.19,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,712,,64.3,5.34,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
107,8/10/2026 - 8/23/2026,,,,713,,75.6,2.01,0.0,0.0,"In the last two weeks, did this business use Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",No,AI current
